PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Age_is_missing,RoomService_is_missing,FoodCourt_is_missing,ShoppingMall_is_missing,Spa_is_missing,VRDeck_is_missing,HomePlanet_is_missing,CryoSleep_is_missing,Cabin_is_missing,Destination_is_missing,VIP_is_missing,Name_is_missing
825701,3,1,2022,3,41.0,1,396.0,0.0,653.0,0.0,0.0,7621,False,False,False,False,False,False,False,False,False,False,False,False,False
825901,1,1,5058,3,27.0,1,0.0,0.0,486.0,324.0,0.0,1405,False,True,False,False,False,False,False,False,False,False,False,False,False
826001,1,1,3023,1,19.0,0,84.0,4.0,4.0,629.0,0.0,319,False,False,False,False,False,False,False,False,False,False,False,True,False
826002,1,1,5046,1,8.0,1,0.0,0.0,0.0,0.0,0.0,7239,True,False,False,False,False,False,False,False,False,False,False,False,False
826003,1,2,5046,1,4.0,1,0.0,0.0,0.0,0.0,0.0,5449,True,False,False,False,False,False,False,False,False,False,False,False,False
826101,1,2,5059,2,38.0,1,0.0,0.0,0.0,0.0,0.0,1183,False,False,False,False,False,False,False,False,False,False,False,False,False
826401,3,1,3026,3,21.0,1,32.0,0.0,1008.0,0.0,0.0,4968,True,False,False,False,False,False,False,False,False,False,False,False,False
826501,1,2,5060,3,18.0,1,0.0,0.0,0.0,0.0,0.0,2045,False,False,False,False,False,False,False,False,False,False,False,False,False
826601,1,2,5061,3,10.0,1,0.0,0.0,0.0,0.0,0.0,4568,True,False,False,False,False,False,False,False,False,False,False,False,False
826701,3,1,2025,3,29.0,1,304.0,0.0,48.0,946.0,0.0,6585,False,False,False,False,False,False,False,False,False,False,False,False,False
826702,3,2,3195,3,25.0,1,0.0,0.0,0.0,0.0,0.0,1086,True,False,False,False,False,False,False,False,False,False,False,False,False
826801,2,2,484,3,40.0,1,0.0,0.0,0.0,0.0,0.0,831,True,False,False,False,False,False,False,False,False,False,False,False,False
826802,2,1,484,3,19.0,1,0.0,3.0,0.0,918.0,2346.0,7055,False,False,False,False,False,False,False,False,False,False,False,False,False
827001,3,1,3197,3,38.0,1,86.0,1144.0,783.0,0.0,0.0,2344,True,False,False,False,False,False,False,False,False,False,False,False,False
827101,1,1,3029,3,19.0,1,29.0,2633.0,0.0,0.0,124.0,4831,True,False,False,False,False,False,False,False,False,False,False,False,False
827201,3,1,3030,3,0.0,1,0.0,0.0,0.0,0.0,0.0,6274,True,False,False,False,False,False,False,False,False,False,False,False,False
827202,3,2,3030,3,4.0,1,0.0,0.0,0.0,0.0,0.0,5554,True,False,False,False,False,False,False,False,False,False,False,False,False
827203,3,2,3030,3,29.0,1,0.0,0.0,0.0,0.0,0.0,6292,True,False,False,True,False,True,False,False,False,False,False,False,False
827301,1,1,5062,3,46.0,1,0.0,0.0,0.0,369.0,515.0,4992,False,False,False,False,False,False,False,False,False,False,False,False,False
827501,3,2,3031,3,32.0,1,0.0,0.0,0.0,0.0,0.0,7131,True,False,False,False,False,False,False,False,False,False,False,False,False
827601,2,0,868,3,26.0,1,0.0,0.0,0.0,0.0,0.0,1473,True,False,False,False,False,False,False,False,True,False,False,False,False
827602,2,2,868,3,23.0,1,0.0,0.0,0.0,0.0,0.0,8431,True,False,False,False,False,False,False,False,False,False,False,False,False
827701,1,2,5064,1,32.0,1,0.0,0.0,0.0,0.0,0.0,2277,True,False,False,False,False,False,False,False,False,False,False,False,False
827901,1,1,5065,3,31.0,1,0.0,4334.0,55.0,56.0,0.0,5696,True,False,False,False,False,False,True,False,False,False,False,False,False
828001,1,1,3198,3,34.0,1,0.0,0.0,880.0,22.0,0.0,1535,True,False,False,False,False,False,False,False,False,False,False,False,False
828101,0,1,3199,3,45.0,1,0.0,1.0,233.0,453.0,17.0,3971,False,False,False,False,False,False,False,True,False,False,False,False,False
828201,1,1,5049,3,61.0,1,67.0,0.0,654.0,0.0,86.0,469,False,False,False,False,False,False,False,False,False,False,False,False,False
828701,3,1,2039,3,21.0,1,1242.0,0.0,654.0,0.0,0.0,7756,False,False,False,False,False,False,False,False,False,False,False,False,False
828801,3,1,1269,3,27.0,1,1852.0,0.0,870.0,0.0,7.0,6701,False,True,False,False,False,False,False,False,False,False,False,False,False
828802,3,1,3201,3,15.0,1,1150.0,0.0,175.0,1.0,11.0,3417,False,False,False,False,False,False,False,False,False,False,False,False,False
828901,1,2,5069,3,14.0,1,0.0,0.0,0.0,0.0,0.0,7274,False,False,False,False,False,False,False,False,False,False,False,False,False
829101,1,2,5052,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1243,True,False,False,False,False,False,False,False,False,False,False,False,False
829201,2,2,919,3,39.0,1,0.0,0.0,0.0,0.0,0.0,7429,True,False,False,False,False,False,False,False,False,False,False,False,False
829401,3,2,2041,3,62.0,1,0.0,0.0,0.0,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
829501,3,1,3034,3,40.0,1,1309.0,0.0,0.0,0.0,0.0,7120,False,False,False,False,False,False,False,False,False,False,False,False,False
829701,0,1,3035,3,21.0,1,5.0,0.0,0.0,22.0,639.0,3888,False,False,False,False,False,False,False,True,False,False,False,False,False
829801,3,2,3036,3,12.0,1,0.0,0.0,0.0,0.0,0.0,3195,True,False,False,False,False,False,False,False,False,False,False,False,False
830001,2,1,869,0,27.0,1,0.0,0.0,0.0,1866.0,676.0,481,True,False,False,True,False,False,False,False,False,False,True,False,False
830101,2,1,870,3,28.0,1,1722.0,5063.0,0.0,87.0,920.0,1275,False,False,False,False,False,False,False,False,False,False,False,False,False
830201,1,1,5055,3,0.0,1,0.0,0.0,0.0,0.0,0.0,4859,True,False,False,False,False,False,False,False,False,False,False,False,False
830202,1,1,3037,3,17.0,1,4.0,0.0,867.0,0.0,0.0,3839,False,False,False,False,False,False,False,False,False,False,False,False,False
830301,3,1,3038,1,23.0,1,218.0,0.0,2267.0,497.0,0.0,5018,False,False,False,False,False,False,False,False,False,False,False,False,False
830601,1,1,5070,3,6.0,1,0.0,0.0,0.0,0.0,0.0,328,True,False,False,False,False,False,False,False,False,False,False,False,False
830602,1,2,5070,2,29.0,1,0.0,0.0,0.0,0.0,0.0,3989,True,False,False,False,False,False,False,False,False,False,False,False,False
830603,1,1,5070,0,41.0,1,836.0,0.0,0.0,0.0,49.0,1248,False,False,False,False,False,True,False,False,False,False,True,False,False
830701,2,1,6,1,27.0,2,0.0,1337.0,1929.0,0.0,0.0,6338,True,False,False,False,False,False,False,False,False,False,False,False,False
830702,2,2,6,3,34.0,1,0.0,0.0,0.0,0.0,0.0,6779,True,False,False,False,False,False,False,False,False,False,False,False,False
831001,2,2,2044,1,36.0,1,0.0,0.0,0.0,0.0,0.0,899,True,False,False,False,False,False,False,False,False,False,False,False,False
831301,1,1,5057,3,30.0,1,467.0,0.0,0.0,0.0,287.0,6840,False,False,False,False,False,False,False,False,False,False,False,False,False
831401,2,1,1248,3,30.0,1,0.0,640.0,0.0,31.0,6201.0,438,False,False,False,False,False,False,False,False,False,False,False,False,False
831402,0,1,1248,1,29.0,2,0.0,2949.0,0.0,2.0,654.0,3792,True,False,False,False,False,False,False,True,False,False,False,False,False
831501,1,1,3042,3,21.0,1,380.0,177.0,161.0,0.0,85.0,4944,False,False,False,False,False,False,False,False,False,False,False,False,False
831601,1,1,3206,1,21.0,1,532.0,4.0,37.0,1.0,0.0,3188,False,False,False,False,False,False,False,False,False,False,False,False,False
831701,1,1,3208,1,18.0,1,2.0,83.0,576.0,37.0,0.0,6066,False,False,False,False,False,False,False,False,False,False,False,False,False
831801,3,2,3210,3,11.0,1,0.0,0.0,0.0,0.0,0.0,2767,True,False,False,False,False,False,False,False,False,False,False,False,False
831802,3,1,3210,3,65.0,1,1399.0,0.0,0.0,0.0,0.0,4694,False,False,False,False,False,False,False,False,False,False,False,False,False
831803,3,1,3210,1,25.0,1,149.0,0.0,194.0,731.0,0.0,3722,False,False,False,False,False,False,False,False,False,False,False,False,False
831804,3,2,3210,1,0.0,1,0.0,0.0,0.0,0.0,0.0,3844,True,False,False,False,False,False,False,False,False,False,False,False,False
831901,1,1,3212,3,24.0,1,0.0,0.0,729.0,0.0,75.0,6739,False,False,False,False,False,True,False,False,False,False,False,False,False
832001,1,2,5072,2,19.0,1,0.0,0.0,0.0,0.0,0.0,1150,True,False,False,False,False,False,False,False,False,False,False,False,False
832101,1,1,3214,3,23.0,1,0.0,0.0,0.0,0.0,693.0,3894,False,False,False,False,False,False,False,False,False,False,False,False,False
832201,2,1,0,2,45.0,2,0.0,49.0,0.0,4864.0,3902.0,3683,False,False,True,False,False,False,False,False,False,True,False,False,False
832202,0,2,920,1,52.0,1,0.0,0.0,0.0,0.0,0.0,66,True,False,False,False,False,False,False,True,False,False,False,False,False
832301,1,1,2045,2,55.0,1,0.0,465.0,277.0,48.0,0.0,4091,True,False,False,False,False,False,False,False,False,False,False,False,False
832401,1,2,5074,2,24.0,1,0.0,0.0,0.0,0.0,0.0,2533,False,False,False,False,False,False,False,False,False,False,False,False,False
832601,1,1,5075,3,31.0,1,773.0,0.0,0.0,0.0,1.0,4812,False,False,False,False,False,True,False,False,False,False,False,False,False
832801,1,2,5078,3,18.0,1,0.0,0.0,0.0,0.0,0.0,5468,False,False,False,False,False,False,False,False,False,False,False,False,False
832901,1,2,5080,3,22.0,1,0.0,0.0,0.0,0.0,0.0,4283,False,False,False,False,False,False,False,False,False,False,False,False,False
833001,1,1,3047,3,39.0,1,799.0,0.0,0.0,4.0,0.0,8326,False,False,False,False,False,False,False,False,False,False,False,False,False
833201,1,2,5081,2,19.0,1,0.0,0.0,0.0,0.0,0.0,2657,True,False,False,False,False,False,False,False,False,False,False,False,False
833301,2,1,921,1,33.0,1,988.0,0.0,0.0,2274.0,3098.0,4926,False,False,False,False,False,False,False,False,False,False,False,False,False
833401,1,2,5083,2,14.0,1,0.0,0.0,0.0,0.0,0.0,4172,True,False,False,False,False,False,False,False,False,False,False,False,False
833501,3,1,2027,3,30.0,1,697.0,0.0,602.0,0.0,0.0,3434,False,False,False,False,False,False,False,False,False,False,False,False,False
833601,3,2,2047,3,30.0,1,0.0,0.0,0.0,0.0,0.0,5605,True,False,False,False,False,False,False,False,False,False,False,False,False
833801,3,2,3217,3,21.0,1,0.0,0.0,0.0,0.0,0.0,1743,True,False,False,False,False,False,False,False,False,False,False,False,False
833802,3,1,3217,3,45.0,1,506.0,0.0,2.0,829.0,0.0,6452,False,False,False,False,False,False,False,False,False,False,False,False,False
833803,3,2,3217,3,17.0,1,0.0,0.0,0.0,0.0,0.0,3008,True,False,False,False,False,True,False,False,False,False,False,False,False
833901,2,1,1250,3,39.0,1,0.0,261.0,0.0,1831.0,1797.0,5362,False,False,False,False,True,False,False,False,False,False,False,False,False
833902,2,0,1250,3,22.0,1,0.0,3716.0,0.0,1098.0,2065.0,2620,False,False,False,False,False,False,False,False,True,False,False,False,False
834101,1,1,3049,3,37.0,1,477.0,0.0,167.0,0.0,46.0,2900,False,False,False,False,False,False,False,False,False,False,False,False,False
834201,2,1,2049,3,48.0,1,0.0,0.0,0.0,408.0,293.0,7444,True,False,False,True,False,False,False,False,False,False,False,False,False
834202,2,2,2049,3,33.0,1,0.0,0.0,0.0,0.0,0.0,7111,True,False,False,False,False,False,False,False,False,False,False,False,False
834203,2,1,2049,1,37.0,1,0.0,2215.0,2.0,1294.0,274.0,191,False,False,False,False,False,False,False,False,False,False,False,False,False
834301,1,1,3219,3,27.0,1,1403.0,169.0,1081.0,0.0,0.0,6433,False,False,False,False,False,False,False,False,False,False,False,False,False
834401,3,2,1251,3,29.0,1,0.0,0.0,0.0,0.0,0.0,2350,True,False,False,False,True,False,False,False,False,False,False,False,False
834402,3,1,1251,3,38.0,1,30.0,434.0,117.0,372.0,0.0,7809,True,False,False,False,False,False,False,False,False,False,False,False,False
834403,3,2,1251,3,16.0,1,0.0,0.0,0.0,0.0,0.0,7928,True,False,False,False,False,False,False,False,False,False,False,False,False
834501,1,1,3051,2,18.0,1,0.0,0.0,1792.0,16.0,248.0,3365,False,False,False,False,False,False,False,False,False,False,False,False,False
834601,1,1,3221,3,27.0,1,41.0,23.0,63.0,0.0,647.0,7266,False,True,False,False,False,False,False,False,False,False,False,False,False
834801,3,2,2029,3,47.0,1,0.0,0.0,0.0,0.0,0.0,5600,True,False,False,True,False,False,False,False,False,False,False,False,False
835401,2,2,485,3,15.0,1,0.0,0.0,0.0,0.0,0.0,6225,True,False,False,False,False,False,False,False,False,False,False,False,False
835402,2,2,485,3,13.0,1,0.0,0.0,0.0,0.0,0.0,5609,True,False,False,False,False,False,False,False,False,False,False,False,False
835601,1,2,5086,2,19.0,1,0.0,0.0,0.0,0.0,0.0,495,False,False,False,False,False,False,False,False,False,False,False,False,False
836001,2,2,486,3,17.0,1,0.0,0.0,0.0,0.0,0.0,6056,True,False,False,False,False,False,False,False,False,False,False,False,False
836002,2,2,486,3,31.0,1,0.0,0.0,0.0,0.0,0.0,3781,True,False,False,True,False,False,False,False,False,False,False,False,False
836201,1,1,3224,3,19.0,1,49.0,680.0,0.0,0.0,46.0,4294,True,False,False,False,False,False,False,False,False,False,False,False,False
836301,2,1,7,1,25.0,1,0.0,1673.0,0.0,642.0,612.0,6997,False,False,False,False,False,False,False,False,False,False,False,False,False
836302,2,1,7,3,26.0,1,0.0,690.0,1.0,1030.0,2273.0,2315,False,False,False,False,False,False,False,False,False,False,False,False,False
836501,1,2,5087,1,25.0,1,0.0,0.0,0.0,0.0,0.0,4609,True,False,False,False,False,False,False,False,False,False,False,False,False
836601,1,1,5088,3,2.0,1,0.0,0.0,0.0,0.0,0.0,4073,False,False,False,False,False,False,False,False,False,False,False,False,False
836602,1,1,0,3,7.0,1,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True
836603,1,2,5088,3,2.0,1,0.0,0.0,0.0,0.0,0.0,4390,True,False,False,False,False,False,False,False,False,False,False,False,False
836604,1,1,5088,3,19.0,1,0.0,0.0,0.0,0.0,616.0,8039,False,False,False,False,False,True,False,False,False,False,False,False,False
836605,1,0,5088,3,1.0,1,0.0,0.0,0.0,0.0,0.0,2379,False,False,False,False,False,False,False,False,True,False,False,False,False
836801,1,2,5090,3,4.0,1,0.0,0.0,0.0,0.0,0.0,5788,True,False,False,False,False,False,False,False,False,False,False,False,False
836802,1,1,3225,1,49.0,1,336.0,64.0,377.0,0.0,0.0,8303,True,False,False,False,False,False,False,False,False,False,False,False,False
836901,3,2,3054,3,61.0,1,0.0,0.0,0.0,0.0,0.0,3949,True,False,False,False,False,False,False,False,False,False,False,False,False
836902,3,1,2050,3,57.0,2,435.0,22.0,1435.0,4.0,0.0,3657,True,False,False,False,False,False,False,False,False,False,False,False,False
837101,1,1,3056,1,52.0,1,0.0,0.0,638.0,115.0,0.0,2951,True,False,False,False,False,False,False,False,False,False,False,False,False
837301,1,1,3058,3,22.0,1,1.0,2.0,243.0,0.0,484.0,3346,False,False,False,False,False,False,False,False,False,False,False,False,False
837401,2,2,0,1,37.0,1,0.0,0.0,0.0,0.0,0.0,3187,True,False,False,False,False,False,False,False,False,True,False,False,False
837501,1,1,0,2,15.0,1,64.0,0.0,0.0,0.0,640.0,1511,True,False,False,False,False,False,False,False,False,True,False,False,False
837601,3,2,3059,3,28.0,1,0.0,0.0,0.0,0.0,0.0,3199,True,False,False,False,False,False,False,False,False,False,False,False,False
837701,3,1,2033,3,40.0,1,963.0,14.0,320.0,1.0,0.0,6327,False,False,False,False,False,False,False,False,False,False,False,False,False
837801,1,1,3060,3,13.0,1,0.0,0.0,505.0,2810.0,9.0,3362,False,False,False,False,False,False,False,False,False,False,False,False,False
837901,1,1,3062,3,24.0,1,462.0,0.0,0.0,0.0,240.0,7777,False,False,False,False,False,False,False,False,False,False,False,False,False
838001,1,2,5092,2,25.0,1,0.0,0.0,0.0,0.0,0.0,1982,True,False,False,False,False,False,False,False,False,False,False,False,False
838101,1,1,2052,3,25.0,1,0.0,0.0,0.0,788.0,3.0,5013,False,False,False,False,False,False,False,False,False,False,False,False,False
838201,2,1,873,3,43.0,1,0.0,7269.0,0.0,2750.0,2367.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
838301,1,2,5093,3,46.0,1,0.0,0.0,0.0,0.0,0.0,5325,False,False,False,False,False,False,False,False,False,False,False,False,False
838302,1,2,5093,3,3.0,1,0.0,0.0,0.0,0.0,0.0,5883,False,False,False,False,False,False,False,False,False,False,False,False,False
838303,1,1,5093,3,3.0,1,0.0,0.0,0.0,0.0,0.0,3213,True,False,False,False,False,False,False,False,False,False,False,False,False
838304,1,2,5093,3,3.0,1,0.0,0.0,0.0,0.0,0.0,8251,True,False,False,False,False,False,False,False,False,False,False,False,False
838305,1,1,5093,3,8.0,0,0.0,0.0,0.0,0.0,0.0,3614,False,False,False,False,False,False,False,False,False,False,False,True,False
838306,1,1,5093,3,57.0,1,0.0,839.0,1.0,0.0,2.0,4460,True,False,False,False,False,False,False,False,False,False,False,False,False
838307,1,1,5093,3,11.0,1,0.0,0.0,0.0,0.0,0.0,2655,False,False,False,False,False,False,False,False,False,False,False,False,False
838401,1,1,3227,3,20.0,1,0.0,0.0,0.0,1535.0,0.0,1547,False,False,False,False,False,False,False,False,False,False,False,False,False
838601,1,1,5094,1,27.0,1,0.0,1283.0,0.0,2256.0,0.0,3025,False,False,False,False,False,False,False,False,False,False,False,False,False
838801,1,1,3230,3,20.0,1,781.0,0.0,33.0,0.0,0.0,7248,True,False,False,False,False,True,False,False,False,False,False,False,False
839001,1,2,5098,2,14.0,1,0.0,0.0,0.0,0.0,0.0,722,True,False,False,False,False,False,False,False,False,False,False,False,False
839201,1,1,3064,2,24.0,1,86.0,669.0,1.0,0.0,0.0,7668,False,False,False,False,False,False,False,False,False,False,False,False,False
839301,1,1,3231,3,21.0,1,163.0,146.0,54.0,245.0,95.0,5831,False,False,False,False,False,False,False,False,False,False,False,False,False
839401,2,1,423,1,33.0,2,9.0,1365.0,0.0,5577.0,1483.0,6519,False,False,False,False,False,False,False,False,False,False,False,False,False
839501,2,1,1271,3,32.0,1,0.0,13.0,0.0,2148.0,319.0,4638,False,False,False,False,False,False,False,False,False,False,False,False,False
839701,1,1,5099,2,22.0,1,2.0,104.0,404.0,0.0,0.0,4667,True,False,False,False,False,False,False,False,False,False,False,False,False
839801,2,2,487,3,15.0,1,0.0,0.0,0.0,0.0,0.0,773,True,False,False,False,False,False,False,False,False,False,False,False,False
839802,2,2,487,0,41.0,1,0.0,0.0,0.0,0.0,0.0,213,True,False,False,False,False,False,False,False,False,False,True,False,False
840101,2,2,922,1,31.0,1,0.0,0.0,0.0,0.0,0.0,702,True,False,False,False,False,False,False,False,False,False,False,False,False
840301,2,2,923,1,35.0,1,0.0,0.0,0.0,0.0,0.0,644,True,False,False,False,False,False,False,False,False,False,False,False,False
840401,1,2,5063,3,48.0,1,0.0,0.0,0.0,0.0,0.0,4903,True,False,False,False,False,True,False,False,False,False,False,False,False
840402,1,2,5063,3,15.0,1,0.0,0.0,0.0,0.0,0.0,4712,True,False,False,False,False,False,False,False,False,False,False,False,False
840501,1,1,5100,3,37.0,1,0.0,0.0,1025.0,0.0,0.0,6479,True,False,False,False,False,False,False,False,False,False,False,False,False
840601,3,1,1257,3,21.0,1,1214.0,179.0,566.0,0.0,619.0,987,False,False,False,False,False,True,False,False,False,False,False,False,False
840701,1,1,3068,3,34.0,1,44.0,1290.0,51.0,0.0,9.0,486,False,False,False,False,False,False,False,False,False,False,False,False,False
840901,1,2,5102,3,19.0,1,0.0,0.0,0.0,0.0,0.0,2466,False,False,False,False,False,False,False,False,False,False,False,False,False
841001,1,1,3071,3,52.0,1,289.0,302.0,0.0,112.0,0.0,4484,False,False,False,False,False,False,False,False,False,False,False,False,False
841101,1,1,3233,3,15.0,1,0.0,3137.0,0.0,0.0,0.0,7678,True,False,False,False,False,False,False,False,False,False,False,False,False
841401,1,1,5103,3,24.0,1,0.0,171.0,591.0,22.0,0.0,1842,False,False,False,False,False,False,False,False,False,False,False,False,False
841601,1,1,2055,3,45.0,1,0.0,0.0,635.0,2.0,0.0,4416,True,False,False,False,False,False,False,False,False,False,False,False,False
841801,2,2,488,1,13.0,1,0.0,0.0,0.0,0.0,0.0,2318,True,False,False,False,False,False,False,False,False,False,False,False,False
841802,2,1,488,3,18.0,1,0.0,0.0,0.0,206.0,2684.0,5260,False,False,False,False,False,False,False,False,False,False,False,False,False
841901,1,1,3074,3,19.0,1,0.0,168.0,481.0,0.0,0.0,2972,True,False,False,False,False,False,False,False,False,False,False,False,False
841902,1,2,5066,3,20.0,1,0.0,0.0,0.0,0.0,0.0,2417,True,False,False,False,False,False,False,False,False,False,False,False,False
842001,1,1,2057,3,20.0,1,4210.0,4.0,0.0,58.0,0.0,4195,False,False,False,False,False,False,False,False,False,False,False,False,False
842101,1,1,3075,3,27.0,1,1.0,30.0,739.0,0.0,33.0,73,True,False,False,False,False,False,False,False,False,False,False,False,False
842301,1,1,3078,3,22.0,1,0.0,0.0,6.0,0.0,733.0,509,False,False,False,False,False,False,False,False,False,False,False,False,False
842701,1,2,5105,2,17.0,1,0.0,0.0,0.0,0.0,0.0,5965,False,False,False,False,False,False,False,False,False,False,False,False,False
842901,1,2,5071,1,23.0,1,0.0,0.0,0.0,0.0,0.0,1377,True,False,False,False,False,False,False,False,False,False,False,False,False
843001,1,1,3080,3,29.0,1,324.0,0.0,546.0,0.0,0.0,8239,False,False,False,False,False,False,False,False,False,False,False,False,False
843101,2,2,424,1,24.0,1,0.0,0.0,0.0,0.0,0.0,170,True,False,False,False,False,False,False,False,False,False,False,False,False
843102,2,0,424,1,26.0,1,1.0,4680.0,25.0,564.0,13.0,8456,False,False,False,False,False,False,False,False,True,False,False,False,False
843201,1,2,5106,3,36.0,1,0.0,0.0,0.0,0.0,0.0,3340,False,False,False,False,False,False,False,False,False,False,False,False,False
843301,1,1,3235,3,25.0,1,341.0,608.0,2.0,2.0,16.0,6736,True,False,False,False,False,False,False,False,False,False,False,False,False
843701,1,1,0,2,36.0,1,52.0,0.0,132.0,334.0,176.0,626,False,False,False,False,False,False,False,False,False,True,False,False,False
843801,3,1,3083,3,32.0,1,725.0,0.0,1641.0,0.0,0.0,4736,False,False,False,False,False,False,False,False,False,False,False,False,False
844101,1,2,5073,1,16.0,1,0.0,0.0,0.0,0.0,0.0,1502,True,False,False,False,False,False,False,False,False,False,False,False,False
844201,3,1,2036,3,32.0,1,857.0,158.0,0.0,33.0,0.0,2067,False,False,False,False,False,False,False,False,False,False,False,False,False
844401,1,1,3239,3,48.0,1,0.0,1570.0,1.0,0.0,2.0,6664,False,False,False,False,False,False,False,False,False,False,False,False,False
844701,1,1,3240,3,25.0,1,1.0,0.0,1.0,14.0,1491.0,2840,False,False,False,False,False,False,False,False,False,False,False,False,False
844801,2,2,426,1,46.0,1,0.0,0.0,0.0,0.0,0.0,6238,True,False,False,False,False,False,True,False,False,False,False,False,False
844901,2,1,924,1,32.0,1,0.0,2154.0,0.0,9655.0,859.0,758,False,False,False,False,False,False,False,False,False,False,False,False,False
844902,2,1,924,3,50.0,1,0.0,3070.0,0.0,44.0,562.0,6899,True,False,False,False,False,False,False,False,False,False,False,False,False
845101,3,1,3084,1,31.0,1,1997.0,0.0,0.0,0.0,0.0,225,False,False,False,False,False,False,False,False,False,False,False,False,False
845102,3,2,3084,3,27.0,1,0.0,0.0,0.0,0.0,0.0,3561,True,False,False,False,False,False,False,False,False,False,False,False,False
845201,2,1,875,1,52.0,2,0.0,831.0,1536.0,0.0,7953.0,396,False,False,False,False,False,False,False,False,False,False,False,False,False
845202,2,2,875,3,34.0,1,0.0,0.0,0.0,0.0,0.0,4140,True,False,False,False,False,False,False,False,False,False,False,False,False
845203,2,2,875,1,40.0,1,0.0,0.0,0.0,0.0,0.0,857,True,False,False,False,False,False,False,False,False,False,False,False,False
845204,2,1,875,3,36.0,1,0.0,1055.0,18.0,1669.0,49.0,5776,True,False,False,False,False,False,False,False,False,False,False,False,False
845401,1,1,5076,3,19.0,1,112.0,0.0,265.0,396.0,0.0,2704,False,False,False,False,False,False,False,False,False,False,False,False,False
845601,2,2,878,1,33.0,1,0.0,0.0,0.0,0.0,0.0,2743,True,False,False,False,False,False,False,False,False,False,False,False,False
845701,1,1,3087,3,23.0,1,29.0,0.0,0.0,332.0,270.0,2816,False,False,False,False,True,False,False,False,False,False,False,False,False
845801,2,1,925,1,57.0,1,0.0,4301.0,31.0,665.0,6329.0,848,False,False,False,False,False,False,False,False,False,False,False,False,False
845802,2,2,925,1,24.0,1,0.0,0.0,0.0,0.0,0.0,1464,True,False,False,False,False,False,False,False,False,False,False,False,False
845803,2,2,925,1,19.0,1,0.0,0.0,0.0,0.0,0.0,2897,True,False,False,False,False,False,False,False,False,False,False,False,False
845804,2,2,925,3,54.0,1,0.0,0.0,0.0,0.0,0.0,7449,True,False,False,False,False,False,False,False,False,False,False,False,False
845805,2,1,925,3,28.0,1,1004.0,2423.0,0.0,0.0,17.0,3881,True,False,False,False,False,False,False,False,False,False,False,False,False
845806,2,1,925,3,26.0,2,1.0,5610.0,0.0,5.0,119.0,5616,True,False,False,False,False,False,False,False,False,False,False,False,False
845901,1,2,5077,2,43.0,1,0.0,0.0,0.0,0.0,0.0,2402,False,False,False,False,False,False,False,False,False,False,False,False,False
846001,1,1,3088,3,39.0,1,0.0,21.0,63.0,677.0,0.0,4655,False,False,False,False,False,False,False,False,False,False,False,False,False
846201,1,1,3090,3,21.0,1,32.0,640.0,0.0,0.0,0.0,5247,True,False,False,False,False,False,False,False,False,False,False,False,False
846301,1,1,3094,1,24.0,1,0.0,0.0,608.0,37.0,0.0,4280,False,False,False,False,False,False,False,False,False,False,False,False,False
846501,3,1,2038,3,35.0,1,0.0,0.0,0.0,0.0,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False
846502,3,2,3243,3,61.0,1,0.0,0.0,0.0,0.0,0.0,1831,True,False,False,False,False,False,False,False,False,False,False,False,False
846601,1,1,3245,3,21.0,1,0.0,5.0,0.0,687.0,10.0,5562,False,False,False,False,False,False,False,False,False,False,False,False,False
846701,1,2,5109,1,14.0,1,0.0,0.0,0.0,0.0,0.0,1319,True,False,False,False,False,False,False,False,False,False,False,False,False
846801,3,1,1273,1,38.0,1,1161.0,0.0,19.0,0.0,0.0,6126,False,False,False,False,False,False,False,False,False,False,False,False,False
846901,1,2,5079,1,23.0,1,0.0,0.0,0.0,0.0,0.0,1059,True,False,False,False,False,False,False,False,False,False,False,False,False
847001,2,0,879,1,31.0,2,8243.0,280.0,0.0,3220.0,2285.0,1292,False,False,False,False,False,False,False,False,True,False,False,False,False
847101,2,1,2060,1,66.0,2,0.0,1828.0,1.0,1873.0,45.0,1276,False,False,False,False,False,False,False,False,False,False,False,False,False
847201,1,2,5113,3,56.0,1,0.0,0.0,0.0,0.0,0.0,6488,False,False,False,False,False,False,False,False,False,False,False,False,False
847401,1,0,3095,1,21.0,1,39.0,53.0,94.0,33.0,518.0,2835,False,False,False,False,False,False,False,False,True,False,False,False,False
847501,2,1,489,1,49.0,1,0.0,2808.0,1083.0,110.0,1132.0,6786,False,False,False,False,False,False,False,False,False,False,False,False,False
847502,2,1,489,1,21.0,1,2.0,4887.0,64.0,4952.0,1734.0,7071,False,False,False,False,False,False,False,False,False,False,False,False,False
847601,3,1,1260,3,27.0,1,244.0,0.0,492.0,297.0,23.0,7129,True,False,False,False,False,False,False,False,False,False,False,False,False
847701,1,1,3097,3,23.0,1,0.0,1.0,51.0,1711.0,219.0,2716,False,False,False,False,False,False,False,False,False,False,False,False,False
